Ben,Tum
0.2587328,0.2556583
0.01239087,0.3073754
0.2771575,0.2464121
0.000131151,0.1933384
0.1599992,0.2028743
0.002196248,0.276473
0.5047239,0.2334585
0.006205483,0.3735813
0.3612832,0.2590398
0.2207324,0.3366275
0.005891288,0.3206459
0.1617965,0.1988317
0.001275802,0.3419757
0.01046549,0.290931
0.02404062,0.2255075
0.2282348,0.1594907
0.03519012,0.320881
1.064035,0.2209451
0.002848959,0.2294538
0.003801093,0.2609516
0.01016148,0.1494803
0.002072845,0.2105372
0.05183542,0.2464851
0.3401644,0.2422964
0.2649868,0.3163971
0.0123013,0.2565684
0.05697579,0.320923
0.1620405,0.308377
0.719961,0.2898896
0.649394,0.1820009
0.1172602,0.3160306
0.02523792,0.3489983
0.005883905,0.316147
0.05075113,0.3229201
0.0127406,0.2612765
0.914046,0.1055975
0.007073238,0.2119985
0.02080112,0.2988475
0.3082233,0.2948421
0.2990759,0.3608256
0.003045478,0.2239766
0.247812,0.3641241
0.2063652,0.2447372
0.01286165,0.1519205
0.02580361,0.1939446
0.02982184,0.2089927
0.1288789,0.1991499
1.36E-05,0.2674142
0.02181457,0.1910449
0.000650862,0.2345444
0.02655741,0.2462197
0.2328309,0.2991375
0.000340349,0.2062338
0.01064881,0.249796
0.1624788,0.223093
0.5627206,0.2116365
0.5175347,0.2633852
0.001428331,0.1972354
0.1808325,0.2748326
0.0554577,0.2903155
0.6990315,0.2911897
0.03933707,0.1637829
0.3549762,0.3315951
0.1216244,0.3072392
0.01167537,0.05539689
0.005736889,0.285351
0.08778026,0.3243847
0.01179728,0.2378036
0.02414147,0.3324793
0.04582204,0.3546719
0.0610216,0.3955464
0.006111435,0.2537984
0.09580234,0.2708116
0.2991843,0.2695252
0.0182633,0.3018716
7.66E-06,0.3640783
0.2460154,0.3819794
0.01046103,0.2597726
0.05516283,0.1493541
0.06238594,0.06468155
0.000762882,0.2183178
0.6076307,0.4135935
0.2157274,0.3869745
0.000457049,0.3054537
0.299468,0.2974007
0.001183344,0.1835214
0.03855529,0.2251272
0.09749547,0.3989506
0.2593479,0.2051957
0.273037,0.3083941
0.1283361,0.372699
1.513066,0.1506047
0.004562336,0.3025781
0.3743549,0.3896844
0.04449937,0.2886865
0.1795672,0.2719886
0.04811381,0.2810264
0.02056669,0.1902838
1.074379,0.2724077
0.004988747,0.2226364
0.2994786,0.2903113
0.09608853,0.2387531
0.2888567,0.2807209
0.009611234,0.2957885
0.230915,0.2566251
0.007507625,0.2496916
0.07709029,0.2675018
0.000507131,0.1789582
0.1046574,0.3289658
0.2617881,0.3466076
0.02856914,0.2121937
0.04791698,0.3628131
0.04608807,0.3870288
0.006809518,0.2393117
0.2524547,0.3411517
0.004901617,0.318536
0.0313586,0.3894616
0.000846047,0.3743238
0.07583046,0.1708831
0.002240871,0.2712713
0.000455867,0.277579
0.4209887,0.1196551
0.02203825,0.2985374
0.3594653,0.268824
0.04535845,0.3143437
0.007145782,0.3692057
0.06839568,0.2938886
0.000710478,0.3394001
0.1415187,0.1424147
0.1552924,0.3766796
0.1585631,0.3016149
0.01791777,0.266655
0.2370778,0.3420847
0.2617429,0.3175148
0.02087447,0.2234478
0.04219225,0.3796703
0.008534741,0.2867629
1.541879,0.2732205
0.1090567,0.2380626
0.1969586,0.181377
0.1339199,0.2564386
0.1813653,0.3482703
0.1231417,0.103742
0.02626058,0.2371253
0.000338082,0.0896236
0.1233974,0.3064405
0.00823685,0.2580978
0.002076908,0.1931398
0.00747275,0.3195268
1.345174,0.2650153
0.5045948,0.2448366
0.06553135,0.2684233
0.04243753,0.3773101
0.000314102,0.3042933
0.03033663,0.2547521
0.01199167,0.2825689
0.1032606,0.372446
0.2335189,0.1929873
0.09240591,0.3598315
0.3687213,0.2218793
0.1043361,0.2473995
0.0344217,0.2741161
0.585614,0.3318832
0.005543776,0.139223
1.089862,0.1003969
0.07262794,0.1654818
0.09284973,0.266496
0.180025,0.2641274
0.1582508,0.1740206
0.02118191,0.3547397
0.03191033,0.2282222
0.1464744,0.2754714
0.1732295,0.3332181
0.000181915,0.1899474
0.001080939,0.3121503
0.003186223,0.3219462
0.06781177,0.1631046
0.4923354,0.3806886
0.04922396,0.2317414
0.02852158,0.2848852
0.29719,0.3817192
0.1002851,0.3316071
0.004471962,0.2539883
0.02423418,0.2409373
0.2154601,0.266918
0.2341528,0.2902969
0.6444161,0.3340759
0.000104631,0.315644
0.07970564,0.2987952
0.05001655,0.3315664
0.08047587,0.3537569
0.003231384,0.223004
0.02736379,0.1625251
0.1074732,0.2313511
0.106395,0.2185478
0.1479338,0.2845755
0.000853849,0.3409962
0.5771074,0.3519189
0.01711985,0.4048559
0.1710822,0.2200414
0.004175352,0.3426376
0.1004537,0.2073887
0.2280096,0.3233308
0.08419968,0.3181775
0.3458004,0.3662571
0.01614597,0.3732577
0.1397144,0.330371
0.5784607,0.1856637
0.141406,0.3201171
0.01544741,0.2722368
0.5525019,0.2873919
0.05377652,0.3877872
0.1709038,0.4093886
0.001273824,0.1289518
0.1106174,0.3829232
0.00648506,0.2255689
0.004962736,0.218881
0.02079201,0.2046315
0.01496046,0.2437705
0.05175884,0.1811993
0.08020363,0.2437406
0.05400607,0.304187
0.1431684,0.2483026
0.1192307,0.370308
0.00355504,0.3151072
2.54E-05,0.2611975
0.4972388,0.1519465
0.06353439,0.1385087
0.001818857,0.3116711
0.6987435,0.389361
0.009178842,0.1999298
0.2018601,0.2224027
0.1079971,0.3878983
0.1056869,0.2360041
0.0119712,0.1521385
6.35E-06,0.2540663
0.02049626,0.298686
1.003079,0.2833156
0.08940045,0.3147216
0.04209277,0.198495
0.004817431,0.1937452
0.05872005,0.2741229
0.04503158,0.3856246
0.490291,0.2196561
0.001531869,0.2892157
0.1350931,0.294763
0.3682628,0.2994063
0.1823059,0.3533668
0.3715836,0.1965424
0.1062886,0.1984407
0.06370634,0.365757
0.2544603,0.2705094
0.08872785,0.3029367
0.04899764,0.2464208
0.00113672,0.2349395
0.02623711,0.4282127
0.4206717,0.2638403
0.1172353,0.2983361
0.5368089,0.391561
0.09148842,0.213848
0.1534903,0.2662791
0.01512145,0.2629811
0.03102891,0.289234
0.1709542,0.306182
0.01939903,0.1107685
1.054724,0.3806803
0.009725361,0.2751709
0.01952814,0.1968783
0.002345548,0.3341354
0.0404049,0.1067365
0.000583438,0.2877164
0.000284226,0.2006004
0.2085956,0.2378619
0.6210519,0.29189
0.9878474,0.09518053
1.28E-06,0.2443458
0.1445366,0.3437372
0.04817827,0.2599184
0.1253804,0.2102775
0.2937241,0.3176772
0.01646048,0.2948665
0.4185215,0.1491485
0.001278633,0.360731
0.2712324,0.2268884
0.624546,0.2760622
0.001126146,0.2525698
0.2575192,0.3476957
0.134252,0.2617285
0.1747944,0.27202
0.2566587,0.3494463
0.1931516,0.4233308
0.08535996,0.2418931
0.04750418,0.2270602
0.4109256,0.3112967
0.000295673,0.1953159
0.004385191,0.3104817
0.003216449,0.3170805
0.1147235,0.1677091
1.536376,0.3430248
0.05823267,0.3033174
6.92E-05,0.2924869
0.001001267,0.418141
0.1141641,0.3337369
0.3707308,0.1865914
0.1947432,0.302399
0.1171442,0.3293851
0.04572002,0.2445
0.0476654,0.277701
0.2358766,0.3293592
0.03232516,0.337701
0.06185455,0.3098548
0.09323863,0.3317863
0.8861306,0.1702907
0.000122046,0.3100383
0.2843184,0.1709713
0.06003637,0.2773809
0.8526592,0.24778
0.1391215,0.1611912
0.1883904,0.1743254
0.01280555,0.324038
0.2697659,0.2454088
0.002722636,0.3421567
0.3336908,0.1978788
0.02403848,0.2384342
1.102136,0.2635309
0.2422068,0.234864
0.03885201,0.276093
0.001502859,0.3876523
0.1485321,0.2805089
0.0260405,0.3686323
0.06873815,0.1898204
0.1381706,0.1029757
0.1786872,0.1686416
0.448951,0.2786509
1.12E-05,0.3340015
0.1624576,0.1601412
0.1017712,0.2438188
1.273612,0.2822001
0.1671216,0.3051111
0.03586448,0.2322443
0.1073487,0.2627669
0.03805476,0.1563945
0.2650665,0.2277889
0.1280725,0.06039468
0.07704143,0.3029769
0.131395,0.1043599
0.2739152,0.1395119
0.07676655,0.3446026
0.1027747,0.2108761
0.006944927,0.2823494
0.003072099,0.2237069
0.1239423,0.1381049
0.1759838,0.421372
0.03361859,0.3008519
0.02298823,0.3042436
0.06615906,0.3655183
0.005408376,0.3971743
0.2226881,0.3318703
5.72E-06,0.4845234
0.001955628,0.3576785
0.04133027,0.3528504
0.003442471,0.306578
0.5587757,0.1777595
0.177204,0.1678757
0.03702238,0.2862534
0.4162644,0.195778
0.523814,0.1196212
0.5287586,0.1648945
0.1531889,0.3023104
0.5408112,0.3004974
0.05809063,0.1772209
0.000533781,0.377678
0.07586752,0.3945242
0.1665115,0.2282604
0.02347302,0.1296229
0.03522437,0.2026477
0.006221644,0.2425616
0.000958397,0.3481447
0.05622659,0.4274928
0.1218077,0.3007291
0.0736758,0.1550791
0.006242586,0.364218
0.01540947,0.4632951
0.1994794,0.3696824
0.5241707,0.2759694
0.0154049,0.301615
0.5983427,0.412487
0.4181344,0.1713291
0.1363895,0.1199429
0.1923451,0.3342226
0.002509213,0.2614093
0.04712179,0.3793559
0.05402039,0.2212288
0.05600765,0.2721281
0.02899616,0.2793869
0.1726009,0.139878
0.1907014,0.1724389
0.2110989,0.2519449
0.05819846,0.203602
0.4245124,0.2960948
0.01390111,0.4174043
0.1559981,0.2074716
0.4177404,0.2767351
0.5538463,0.1324189
0.07312697,0.3474951
0.00963756,0.2925951
0.006814689,0.2990181
0.03375807,0.3131053
0.01106602,0.2129173
0.1588182,0.2273664
0.3169198,0.3128076
0.02986936,0.3070669
0.1844242,0.3090026
0.003877804,0.3654788
0.1224214,0.352377
3.56E-05,0.1142209
0.001609564,0.2521844
0.04035602,0.2513397
0.5237513,0.2417969
0.02939458,0.1740067
0.04209575,0.2715511
0.0990743,0.1281103
0.01763857,0.2483389
0.08218341,0.2910398
0.005555612,0.2969084
0.1427709,0.3252174
0.004935736,0.2013911
0.7550188,0.3285024
0.1811563,0.1627194
0.000319496,0.22013
0.2866926,0.1258658
8.00E-06,0.2921296
0.000809331,0.3725089
0.1523988,0.2226752
0.02018558,0.1557304
0.03840529,0.3201142
0.01284873,0.2463673
0.1227208,0.2140953
0.02631231,0.3055378
0.1079191,0.3496982
0.3528222,0.248285
0.03820665,0.352182
4.73E-05,0.2483675
0.7661921,0.2292434
0.09141318,0.3844749
0.004418513,0.4078969
0.008450561,0.262289
0.000681567,0.3185074
0.3399774,0.2054391
0.0234358,0.3383625
0.1617028,0.2506756
0.2466496,0.2603773
0.0315123,0.4148865
0.01999016,0.2842293
0.2991006,0.3400218
0.06367388,0.3205475
0.3872593,0.07609025
0.01652016,0.3496316
0.01438361,0.09011307
0.7698636,0.3403609
0.004164024,0.1931918
0.001785736,0.3421999
0.01302268,0.3750648
0.2141746,0.2297479
0.639382,0.2274629
0.003290166,0.2384186
0.3860981,0.4170247
0.1422715,0.1808984
0.06967139,0.2938109
0.1434354,0.1652554
0.02159956,0.1950793
0.1318624,0.3692144
0.004147263,0.2702723
0.1211378,0.4004944
0.5088327,0.2957068
0.04489088,0.1768548
0.8084178,0.3505388
0.2429171,0.2794301
0.07597747,0.2758285
0.0848959,0.345676
0.09757625,0.2428584
0.2554282,0.1927001
0.8792124,0.2272548
0.007190089,0.3839351
0.1899826,0.3160673
0.04151236,0.29558
0.01074034,0.1939739
0.2481851,0.1966807
0.006195077,0.2794029
0.4341014,0.4304887
0.1659963,0.281768
0.04742737,0.324814
0.07735647,0.2586386
0.2579034,0.3200006
0.001298064,0.2769595
0.000110812,0.3261986
0.2651659,0.2007041
0.004379559,0.2064235
0.03841441,0.1308695
0.002775427,0.2639423
0.2872496,0.3125615
0.1270846,0.2417496
0.06566899,0.3327597
0.02930733,0.2722608
0.264928,0.2354775
0.04605751,0.1896585
0.3512578,0.3387875
0.4082441,0.2228974
0.002391638,0.284626
0.1389218,0.2843123
0.01349045,0.3301213
0.00827454,0.2199045
0.08782313,0.2694518
0.03108288,0.2858103
0.007314555,0.4522034
0.07529459,0.1234046
0.2860825,0.2573077
0.2302296,0.3848246
0.00842203,0.3034547
0.006436618,0.2319641
0.01087977,0.2646658
0.413373,0.1769368
0.2443244,0.2697257
0.0471945,0.3047805
0.1456685,0.2319925
0.0117216,0.2012185
0.009290665,0.3455897
0.08837114,0.09560479
0.07185272,0.3288924
0.258667,0.2737196
0.1217521,0.3825075
0.003681463,0.2947468
0.07972419,0.2323603
0.6831798,0.333339
0.2411935,0.1735407
0.6362183,0.3894875
0.07326482,0.3068301
0.3309835,0.3287918
0.2582844,0.314812
0.06185848,0.2697745
0.2644293,0.3308454
0.04292299,0.2789402
0.4082767,0.2608591
0.155976,0.2565545
0.000294893,0.3075822
0.2436652,0.2300308
0.4238738,0.169
0.2125739,0.2727285
0.03086979,0.3068584
0.3031522,0.3684241
0.05999904,0.2723922
0.1977435,0.1671912
0.05630897,0.3353636
0.6583148,0.4192829
0.03297175,0.2726919
0.2693848,0.1979592
0.3061325,0.3630301
0.05492555,0.1838784
0.07147392,0.3245766
0.1407625,0.3499275
0.002461982,0.3329009
0.3823614,0.2283279
0.01447764,0.4265535
1.616391,0.3452251
0.06638468,0.3124683
0.2366303,0.2034067
0.5770917,0.3404173
0.1206667,0.2746802
0.1461382,0.2697147
0.002418848,0.2062168
0.08972391,0.2475252
0.327607,0.1826903
0.09196863,0.2035736
0.2600216,0.3297607
0.3517029,0.3054221
0.03912266,0.3606521
0.2291014,0.3226813
0.007840567,0.3172443
0.1941641,0.3179565
0.03733605,0.2443053
0.05153894,0.2163151
0.2728801,0.3101067
0.05739494,0.2162158
0.0476466,0.1917238
0.3632661,0.2704965
0.000483621,0.1922386
0.001584187,0.2828481
0.1392183,0.2765002
0.000370012,0.2319521
0.06491266,0.1710583
0.02036645,0.3482762
0.02864214,0.3145104
0.166143,0.3518721
0.001504165,0.2054289
0.0099998,0.2569378
0.4649999,0.2889436
0.01227434,0.3396685
0.006664379,0.3235639
0.5160402,0.3537857
0.1008542,0.3096405
0.144515,0.3001169
1.614512,0.1400954
0.03877263,0.1461614
0.07291214,0.1985965
0.1708071,0.3343402
0.002491141,0.2772131
0.01582238,0.3515075
1.63E-05,0.2695591
0.02514627,0.1474127
0.1845843,0.3291903
0.001874918,0.2821947
0.08532054,0.3696424
0.08151909,0.3825993
0.08753003,0.3148231
0.05164933,0.1640239
0.08114107,0.1555988
0.1659613,0.249328
0.2880998,0.1908031
0.1562196,0.1938557
0.474887,0.2117007
0.196226,0.3016978
0.09349316,0.2757862
0.2386714,0.3267122
0.05580542,0.2787285
0.2741626,0.153033
7.15E-05,0.3195217
0.02402117,0.1860965
0.1136769,0.2974763
0.06386906,0.3540395
0.01153957,0.2924663
0.06847336,0.2721972
0.1201445,0.1972351
0.05706396,0.2498617
0.2794556,0.1739315
1.143425,0.2946912
0.2854704,0.3716061
0.05036125,0.3161651
0.02013187,0.2809907
0.08121975,0.2945483
1.10E-05,0.2641215
0.2157407,0.2395279
0.017103,0.3357601
0.8182794,0.1926642
0.04459283,0.09788003
0.3256321,0.2971662
0.01116852,0.1458319
0.3205104,0.3271462
0.000147682,0.2504382
0.009503501,0.1681945
0.2336559,0.3744848
0.2944307,0.2541806
0.03456804,0.2928673
0.2095669,0.2276472
0.2417855,0.3083849
0.2790476,0.3021226
0.07406694,0.1888814
0.001911178,0.3610261
0.1386117,0.3056923
0.309724,0.1372766
0.03928533,0.205771
0.005974886,0.3907349
0.00384196,0.2355102
0.1513845,0.1993507
0.01550607,0.2135846
0.004457686,0.3245598
0.05948678,0.2551113
0.0163337,0.3687791
0.08753198,0.2931033
0.006509556,0.2787283
0.07797756,0.2637277
0.07682053,0.3762953
0.1166158,0.1722067
0.06237576,0.3279123
0.4821073,0.3080075
0.02001127,0.1871748
0.2873523,0.09481267
0.03273119,0.2240144
0.000139045,0.1694688
0.02263303,0.2639378
0.2205227,0.222458
0.2499451,0.17247
0.1782733,0.2003327
0.1027803,0.3059595
0.008922708,0.3175035
0.007408028,0.2579274
0.240072,0.3684284
0.1835153,0.3034795
0.01049165,0.2371998
0.05382971,0.1630459
0.01095711,0.2534431
0.1148311,0.2420037
0.1309082,0.3514613
0.2228663,0.3134427
0.07337833,0.2240783
0.2608334,0.2342763
0.1530844,0.276665
0.000129125,0.3706619
0.02123096,0.3238958
0.08818679,0.3639631
0.2180383,0.3618288
0.2015535,0.2963964
0.08279121,0.2056188
0.3078511,0.1749221
0.1522609,0.3629405
0.2629074,0.2079632
0.01656756,0.2879622
0.1321835,0.3149288
0.03406105,0.2823314
0.05736191,0.2836253
0.00016427,0.2063592
0.4446107,0.2938135
0.01281208,0.1793894
0.001968254,0.2677333
0.005102662,0.3131891
0.03848702,0.1595022
0.6782055,0.08335874
0.02125668,0.1210383
0.1415045,0.152294
0.2517076,0.1568996
0.3696014,0.2427636
0.06345467,0.2451676
0.001767033,0.1307737
0.04148316,0.1622066
0.1320053,0.2482068
0.1408098,0.1540121
0.1452834,0.2453792
0.126786,0.1494347
0.1192936,0.2866513
0.000357396,0.2383951
0.005839008,0.2829517
0.04795687,0.2773753
0.05354709,0.293044
1.400821,0.2799967
0.07067397,0.1677145
0.02210894,0.266059
0.05514416,0.3960034
0.7427166,0.227982
0.02660475,0.3013817
0.09446627,0.2397943
0.0044651,0.2133284
0.1763975,0.2632243
0.02409134,0.1649073
0.001650478,0.3462532
0.0742711,0.1728086
0.4383012,0.2610714
0.005168507,0.3910332
0.0257629,0.3242365
0.1011164,0.2703418
0.006345765,0.1386757
0.0653646,0.3399393
0.03737463,0.3357849
0.3347715,0.253478
0.02165544,0.1749697
0.01351682,0.3462965
0.631609,0.4015744
0.1759046,0.3087354
0.3531287,0.4094179
0.09884634,0.2625148
0.208582,0.2790139
0.01951772,0.3593859
0.4343543,0.1867858
0.09027718,0.3280489
0.01646218,0.246379
0.000431587,0.2911358
0.4158195,0.323545
0.03294517,0.1706773
0.4866007,0.3121302
0.0730093,0.1800938
0.1105404,0.1284706
0.002450464,0.3315222
0.1454223,0.3551403
0.008788924,0.2818401
0.01163642,0.3137888
0.03442543,0.344204
0.2608273,0.3520626
0.5414234,0.3742089
0.1241007,0.2028623
0.01959087,0.190546
0.5186123,0.240267
0.02231199,0.3654634
0.7380776,0.2922999
0.07895408,0.3491954
0.6169472,0.1083786
0.1565618,0.3529386
0.08369562,0.3060289
0.1929606,0.2642985
0.07865706,0.1778573
0.4238177,0.414693
0.003737447,0.3828383
4.07E-05,0.3754844
0.02145362,0.3104025
0.06182668,0.2613657
0.01607436,0.1511067
0.002940934,0.3074184
0.03292742,0.2470846
0.6210566,0.2622492
0.003653991,0.1693978
0.00726921,0.4687007
0.002567108,0.2821661
0.03224126,0.2216754
0.004332616,0.1649382
0.03955075,0.2421176
0.01128519,0.232256
0.6099086,0.1737837
0.007743315,0.2445466
0.03150358,0.2505191
0.2748995,0.3053182
0.02471566,0.3442052
0.02589394,0.3803803
0.2493554,0.3128415
0.1054971,0.1399693
0.6414904,0.3408802
0.0356559,0.3186302
0.1860036,0.2606621
0.03264476,0.1722061
0.06921233,0.207549
0.08331776,0.2167401
0.05410927,0.3021929
0.1293323,0.1795703
0.06919588,0.2629502
0.3160966,0.1918754
0.8024087,0.09932126
0.02628793,0.3601955
0.03378377,0.05108667
0.02659725,0.3060469
0.1313239,0.1669633
0.001356936,0.2320964
0.1715629,0.2025884
0.0365857,0.4108117
0.1901755,0.3824444
0.02380521,0.2996671
0.2183045,0.3059692
0.01354664,0.2275747
0.00563766,0.3043652
0.1238526,0.2795684
0.1148709,0.3607569
0.07353401,0.2382757
0.3531894,0.207048
0.004566984,0.1277788
0.1170747,0.2102356
0.176144,0.2898296
0.004352657,0.3727367
0.02499877,0.356093
0.4539706,0.1814727
0.00127674,0.2657517
0.05235066,0.3508135
0.07422334,0.4397628
0.01711708,0.4752222
0.1272022,0.2629332
0.2243552,0.4290648
0.1779728,0.2784314
0.05968865,0.2865995
0.05567075,0.2311166
0.03556157,0.1129977
0.246895,0.3617314
0.1588377,0.204478
0.02148921,0.3188126
0.000768977,0.3147486
0.076804,0.351269
0.2681866,0.232223
0.006810244,0.4027862
0.1589185,0.276872
0.514019,0.138159
0.1038601,0.2128556
0.008041787,0.3004484
0.006274814,0.2201012
0.01996999,0.2605091
0.002545098,0.272952
0.003206621,0.281826
0.007841056,0.1970006
0.0357553,0.1132424
0.04292983,0.3968988
0.07273201,0.3755599
0.09028063,0.2703097
0.1201254,0.06865267
0.01428689,0.2330182
0.01239827,0.2610327
0.06125438,0.2191831
0.007194398,0.2474355
0.1688903,0.278863
1.158806,0.2466541
0.1640802,0.3585317
0.005578951,0.4123105
0.000126985,0.107805
0.1461544,0.232192
0.000287859,0.3517441
0.006501357,0.3284937
0.1709868,0.1180768
0.00741499,0.1492802
0.000106099,0.257931
0.2593057,0.2531198
0.2020107,0.1581435
0.3300201,0.2723629
0.09621596,0.2081421
0.002287219,0.3206421
0.08721257,0.3489047
0.1567092,0.3226998
0.4298316,0.2883645
0.160134,0.143162
0.2203664,0.3395865
0.0529209,0.308223
0.02452883,0.3522062
0.1573061,0.2721846
0.006858428,0.3319152
0.6176976,0.2730235
0.1712295,0.3379112
0.000579153,0.2380276
0.01661827,0.2978255
0.2832379,0.3224782
0.02005313,0.1768893
0.01807422,0.3292295
0.08450052,0.3527136
0.04666981,0.1437585
0.004992499,0.1807287
0.4854583,0.2116026
0.2056657,0.3075622
0.1550029,0.2404602
0.3858913,0.1798364
0.01807701,0.3142355
0.1324481,0.389869
0.09792211,0.2634307
0.1002292,0.3613607
0.05387848,0.2493403
0.03373694,0.2306127
0.09922363,0.3286376
0.02627339,0.2717491
0.03235846,0.3547419
0.001886614,0.1687266
0.01422977,0.2400605
0.1112756,0.2514085
0.2111459,0.2233099
0.000301566,0.1453025
0.001705747,0.4534765
0.04732882,0.1718669
0.04024572,0.2015216
0.005640271,0.2746819
0.000502902,0.3034661
0.2389241,0.1820338
0.2842592,0.3333426
0.6876263,0.2980907
0.5896248,0.2453713
0.3881076,0.1552981
0.06739975,0.2086033
0.0418593,0.2038876
0.09633814,0.2315952
0.05231208,0.312387
0.1098964,0.2771008
0.03368444,0.3212996
0.8970658,0.3856677
0.1374378,0.3179405
0.05638767,0.1265446
0.1044758,0.3354431
0.2592967,0.2501739
0.00323002,0.1530615
0.4404071,0.3271385
0.1322574,0.3802436
0.08152987,0.3131411
0.01997812,0.2448897
0.001555827,0.359945
0.003780781,0.3059569
0.09259829,0.3244861
0.09128476,0.2802537
0.0249051,0.3427983
0.5608153,0.2952271
0.03743722,0.2395106
0.01333083,0.3143919
0.000291984,0.345872
0.002172586,0.2529573
1.057861,0.238115
0.003117249,0.2742826
0.005005825,0.2466846
0.2170841,0.2747992
0.4496411,0.3616481
0.03392452,0.1990286
0.0903608,0.3051074
0.006032742,0.3535401
0.05533858,0.4005299
0.1722071,0.123804
0.008031177,0.2804603
0.01126744,0.2795153
0.4744498,0.3218047
0.003159924,0.3286241
0.001763982,0.1294005
0.009450421,0.3226345
0.08165546,0.207793
0.08280873,0.2065043
0.3082951,0.2652127
0.07539974,0.2286664
0.4648303,0.2374194
0.08316875,0.235114
0.005098662,0.2499187
0.1598434,0.2872865
0.04192268,0.3027678
0.02540452,0.2837395
0.130634,0.4488192
0.4053903,0.3001668
0.02985626,0.3646148
0.4252125,0.2073274
0.08410025,0.2561924
0.05893132,0.2397969
0.00602941,0.3217779
0.410316,0.2271783
0.01327654,0.2485151
0.1552522,0.2990553
0.7015364,0.2080275
0.05529322,0.2496307
0.1067794,0.1886176
0.1795927,0.1989604
0.02739608,0.3295024
0.1970851,0.2943689
0.000849157,0.3113189
0.007646266,0.1235437
1.29543,0.2580334
0.064312,0.278271
0.01280671,0.2328884
0.03711258,0.2931136
0.003351212,0.2917705
0.03763951,0.1732936
0.0171561,0.2012692
0.004665499,0.1851363
0.01273428,0.3668143
0.02622205,0.322269
0.5432213,0.2089896
0.02321793,0.2093482
0.2703547,0.257956
0.5764999,0.2639044
0.2183471,0.3318407
0.2625883,0.1871655
0.03489423,0.2554644
0.000368597,0.3634485
0.005213834,0.2152716
0.3098374,0.2511636
0.1172513,0.3188142
0.05470636,0.1822188
0.01890218,0.29194
0.5943179,0.3349365
1.03E-05,0.270711
0.03151849,0.2432618
0.01716574,0.275743
0.1657554,0.3293287
1.29E-05,0.2804752
0.1163961,0.2047114
0.000127086,0.3631404
0.03255327,0.268319
0.003871664,0.3614968
0.04120756,0.2471356
0.1030946,0.2608164
0.1366176,0.2994331
0.004350117,0.2999499
0.001299298,0.2282412
0.03222571,0.3155259
0.4787689,0.2014979
0.3062868,0.2462891
0.009006251,0.2277677
0.2590387,0.4181283
0.01016953,0.3184294
0.01792051,0.3042603
0.04904226,0.1769085
0.005463069,0.3464854
0.1283547,0.2934404
0.000485138,0.3052386
0.002266832,0.3313106
0.06697956,0.2723916
0.008168336,0.2204175
0.07827249,0.2967704
0.1673359,0.3048391
0.05863648,0.3440776
0.1055731,0.2959132
0.4556764,0.2738362
0.2035826,0.194306
0.09260908,0.2166647
0.1219206,0.3643249
0.2772711,0.3644914
0.08598799,0.255667
0.9913115,0.2647097
0.3286464,0.2193619
0.05146391,0.2481646
0.07839517,0.2877318
0.5977072,0.2378077
0.04753709,0.202212
0.02607705,0.3080125
0.6791973,0.2152986
1.884419,0.1416257
0.015458,0.3021523
0.006938962,0.2899044
0.03143597,0.08296723
0.05144738,0.3903786
0.8383086,0.3116865
0.03022439,0.3691096
0.06031414,0.2890499
0.07729503,0.2696107
0.01030302,0.2849846
0.4553436,0.3010929
0.002454062,0.3336974
0.5113906,0.2503387
2.54E-05,0.2036537
0.001394439,0.2991186
0.1799413,0.306753
0.2066648,0.3000465
0.2722347,0.3544323
0.1319281,0.1595536
0.8614088,0.3956651
0.7580196,0.2824745
0.04894021,0.3123528
0.01878943,0.2895676
0.01451876,0.4034032
0.004028729,0.3323227
0.1915727,0.2138748
0.5954724,0.3357694
0.001213686,0.2402858
0.3002894,0.2447164
0.1576772,0.1940242
0.0544253,0.1693615
0.1310378,0.2277272
0.2562351,0.2781768
0.3581101,0.08103758
0.4289279,0.2618543
0.04546721,0.3268429
0.02257271,0.2429167
0.06703345,0.1239157
0.009170403,0.3015973
0.02649768,0.2608485
0.003672861,0.4152881
0.08110188,0.4463038
0.2659382,0.2617753
0.02556746,0.279448
0.1893192,0.3667754
0.1592373,0.366572
0.1061835,0.3336428
0.05696592,0.3409817
0.003645651,0.3168877
0.03304066,0.2757905
1.01E-06,0.2734394
0.1456672,0.1522123
0.01662773,0.2625891
0.5727562,0.309794
0.3988189,0.2601808
0.009542971,0.2906282
0.06635624,0.3313197
0.1256882,0.3200211
0.05309223,0.2028516
0.1964943,0.2137398
6.92E-05,0.3093442
0.9483591,0.3513041
0.04370551,0.2305979
0.06207871,0.3385092
0.001880013,0.2395006
0.09031809,0.2254833
0.04520336,0.3307375
0.1397351,0.2947781
0.1423824,0.2579696
0.006543104,0.2058681
0.1823161,0.3035079
0.05032364,0.3283802
0.03839035,0.2317684
0.6799473,0.2387716
1.82E-05,0.2818143
0.007932341,0.4402039
0.1462651,0.3941316
0.02200815,0.2712767
0.01348634,0.2543349
0.03447506,0.3674913
0.005711935,0.302487
0.1665186,0.2794201
0.03503619,0.230207
0.6685666,0.3566136
0.2035555,0.2296985
0.406876,0.3257201
0.09293424,0.2775965
0.2158354,0.3109736
0.2538956,0.3264698
0.8936338,0.2026427
0.04476749,0.1616085
0.1474143,0.4223983
0.1542371,0.2876356
0.6526241,0.3282922
0.5938896,0.368239
0.159754,0.3104149
0.009968378,0.188397
0.1457849,0.2263244
